ID,YEAR,COUNTRY,LATITUDE,LONGITUDE,PRIMARY_MAGNITUDE
1,-2000,SYRIA,35.683,35.8,7.03
3,-1610,GREECE,36.4,25.4,7.03
4,-1365,SYRIA,35.683,35.8,7.03
5,-1300,TURKEY,39.96,26.24,6.0
7,-590,LEBANON,33.27,35.22,7.03
8,-525,LEBANON,33.56,35.37,7.03
3469,-480,GREECE,37.9,23.5,7.03
9,-479,GREECE,39.7,23.3,7.0
10,-426,GREECE,38.9,22.7,7.1
11,-373,GREECE,38.25,22.25,7.3
12,-330,GREECE,40.0,25.0,7.0
5282,-326,INDIA,23.0,71.0,7.03
3092,-227,GREECE,36.3,28.3,7.2
3471,-226,GREECE,38.6,23.3,7.03
3472,-223,GREECE,38.809,22.784000000000002,7.03
5382,-218,SPAIN,36.2,-7.17,7.03
4281,-210,PORTUGAL,36.0,-10.5,7.03
3473,-198,GREECE,36.404,25.396,7.03
4263,-60,PORTUGAL,36.0,-10.0,6.7
3714,-58,ALBANIA,41.3,19.5,6.6
3728,-50,GEORGIA,43.0,41.0,5.5
3794,-50,BULGARIA,43.5,28.5,7.03
22,-47,CHINA,37.5,119.5,7.03
21,46,GREECE,36.404,25.396,6.2
23,62,GREECE,35.2,25.1,6.9
26,76,CYPRUS,34.8,32.0,6.3
3093,79,ITALY,40.821,14.425999999999998,7.03
4396,115,TURKEY,36.1,36.1,7.5
3096,120,TURKEY,40.77,29.92,7.2
3583,123,SOUTH KOREA,35.8,129.2,6.3
27,142,GREECE,36.7,28.0,7.0
29,173,CHINA,37.5,120.0,7.03
3097,177,ITALY,38.0,15.0,7.03
3427,258,ITALY,41.9,12.45,7.03
31,262,TURKEY,36.6,30.0,7.03
32,315,DEAD SEA,31.7,35.5,7.03
35,344,TURKEY,40.3,26.5,7.03
3474,346,ALBANIA,41.4,19.4,6.8
36,348,TURKEY,33.9,35.5,4.1
2314,358,TURKEY,40.77,29.9,7.03
37,362,JORDAN,31.3,35.6,7.03
38,365,GREECE,35.0,23.0,8.0
3475,368,TURKEY,40.5,29.6,6.4
4273,382,PORTUGAL,36.0,-10.83,7.03
2315,407,TURKEY,41.0,29.0,6.6
39,416,INDONESIA,-6.102,105.42299999999999,7.03
41,447,TURKEY,40.9,28.5,7.3
4294,450,TURKEY,40.4,28.4,7.0
2317,478,TURKEY,40.8,29.2,7.03
43,543,TURKEY,40.3,27.8,6.8
46,551,GREECE,38.4,22.3,7.1
5586,551,GREECE,38.4,22.3,7.03
47,551,TURKEY,40.8,29.9,7.8
3477,552,GREECE,38.4,22.4,7.2
48,554,GREECE,36.8,27.3,7.0
3785,555,GREECE,41.0,29.5,7.03
2286,557,TURKEY,40.9,27.6,7.0
49,558,TURKEY,40.9,28.8,7.0
3765,558,GREECE,37.1,27.7,7.0
53,684,JAPAN,32.5,134.0,8.4
54,701,JAPAN,35.7,135.4,7.0
55,704,JAPAN,33.8,136.7,7.0
56,740,TURKEY,40.7,29.3,7.3
57,744,JAPAN,32.4,130.5,6.4
58,745,JAPAN,34.6,135.3,6.5
59,746,SYRIA,32.0,35.5,7.0
61,766,JAPAN,31.6,130.7,6.5
62,792,ITALY,45.5,11.0,7.03
3428,800,GREECE,36.2,23.2,7.03
64,803,TURKEY,36.95,35.6,7.03
66,818,JAPAN,35.2,139.3,7.9
67,842,UK,49.5,-2.5,7.03
69,850,JAPAN,39.0,139.9,7.0
71,859,TURKEY,36.08,36.25,7.03
72,863,JAPAN,37.1,138.0,7.0
74,869,JAPAN,38.5,143.8,8.6
4282,881,SPAIN,36.0,-8.0,7.03
76,887,JAPAN,37.5,138.1,6.5
77,887,JAPAN,33.0,135.3,8.6
5283,900,INDIA,10.46,79.53,7.03
79,922,JAPAN,33.8,136.7,7.0
3429,963,ITALY,38.0,15.0,7.03
81,975,TURKEY,41.04,28.98,7.03
3430,986,TURKEY,40.8,29.2,7.5
3562,1008,IRAN,27.665,52.348,6.5
83,1026,JAPAN,34.8,131.8,7.5
84,1033,SYRIA,33.0,35.0,7.03
87,1039,TURKEY,38.4,27.3,6.8
3102,1050,GREECE,36.404,25.396,7.03
90,1068,ISRAEL,29.5,34.95,7.03
91,1076,CHINA,23.0,117.0,7.03
5500,1088,JAPAN,39.64,141.96,7.03
93,1088,JAPAN,40.5,143.0,7.0
96,1096,JAPAN,34.0,137.5,8.4
2992,1099,JAPAN,33.0,135.5,8.4
97,1099,UK,50.11600000000001,-5.483,7.03
98,1106,ITALY,45.5,12.3,7.03
4201,1112,ITALY,40.85,14.25,7.03
3106,1114,ITALY,36.5,36.0,7.0
2852,1169,ITALY,37.3,15.03,7.0
3107,1169,ITALY,37.734,15.004000000000001,7.03
3108,1172,ITALY,38.0,15.0,7.03
100,1202,SYRIA,33.5,36.0,7.6
101,1222,CYPRUS ISLAND,34.5,33.0,6.6
3478,1231,TURKEY,41.0,28.6,6.9
104,1241,JAPAN,35.2,139.4,7.0
105,1257,JAPAN,39.0,144.0,7.5
106,1257,JAPAN,35.2,139.5,7.0
3109,1265,TURKEY,40.7,27.4,6.6
3479,1270,GREECE,41.3,19.5,7.03
108,1273,ALBANIA,41.3,19.7,6.5
110,1293,JAPAN,35.2,139.4,7.1
111,1303,GREECE,35.0,27.0,8.0
3111,1321,ITALY,45.4,12.3,7.03
3112,1329,ITALY,37.734,15.004000000000001,7.03
114,1331,JAPAN,33.7,135.2,7.0
115,1332,TURKEY,40.9,28.9,6.8
5556,1341,UKRAINE,44.3,34.3,6.0
116,1341,JAPAN,41.0,139.5,7.0
3114,1343,TURKEY,40.8,28.3,7.5
3481,1343,TURKEY,41.0,28.1,7.03
3115,1348,ITALY,46.6,13.8,7.03
122,1360,JAPAN,33.4,136.2,7.0
124,1361,JAPAN,33.0,135.0,8.4
3116,1365,ALGERIA,36.8,3.0,7.03
126,1389,GREECE,38.4,26.3,6.8
3117,1402,GREECE,38.11,22.41,7.0
3545,1402,SYRIA,35.0,37.0,7.03
128,1403,JAPAN,33.7,136.5,7.0
129,1406,JAPAN,34.4,138.4,6.2
130,1407,NORTH KOREA,38.0,125.7,7.03
131,1408,JAPAN,33.8,136.9,7.0
3565,1408,TURKEY,36.2,36.1,7.03
133,1433,JAPAN,34.9,139.5,7.1
135,1434,SOUTH KOREA,37.5,126.0,7.03
3482,1437,GREECE,40.0,26.1,7.03
136,1448,JAPAN,37.5,138.2,7.0
3118,1456,ITALY,41.3,14.7,7.03
137,1481,GREECE,36.0,28.0,7.1
5418,1481,GREECE,36.0,28.0,7.03
3119,1494,GREECE,35.5,25.5,7.2
142,1495,JAPAN,35.1,139.5,7.1
144,1498,JAPAN,34.4,137.7,6.4
145,1498,VENEZUELA,9.9,-62.3,7.03
2993,1498,JAPAN,33.5,135.2,7.5
146,1498,JAPAN,34.0,138.1,8.3
149,1508,GREECE,35.0,25.5,7.1
151,1509,CHINA,31.5,121.5,7.03
152,1509,TURKEY,40.8,28.1,7.7
154,1510,JAPAN,34.6,135.4,6.7
156,1510,JAPAN,34.5,137.6,7.03
157,1511,ITALY,46.2,13.433,6.5
5488,1513,PERU,-17.2,-72.3,8.7
159,1519,SOUTH KOREA,36.3,126.0,7.03
160,1520,JAPAN,33.6,136.3,7.0
4265,1522,SPAIN,36.97,-2.66,7.03
3648,1524,INDIA,17.0,73.2,7.03
163,1530,VENEZUELA,10.7,-64.1,7.03
165,1531,PORTUGAL,38.7,-9.1,7.7
3575,1531,CHINA,30.7,117.5,4.8
3120,1538,ITALY,40.8,14.2,7.03
168,1539,HONDURAS,16.2,-88.5,7.03
2874,1540,USA,59.37,-153.42,7.03
169,1541,VENEZUELA,10.8,-64.2,7.03
5404,1542,ITALY,37.07,15.3,6.6
170,1543,VENEZUELA,10.7,-64.1,7.03
171,1545,JAPAN,34.8,139.0,7.03
173,1546,ISRAEL,32.0,35.5,6.5
174,1556,SOUTH KOREA,37.0,126.0,7.03
176,1562,JAPAN,32.5,130.6,7.03
3121,1562,ITALY,40.5,15.5,7.03
178,1562,CHILE,-38.7,-73.5,8.0
3122,1564,FRANCE,44.016999999999996,7.2829999999999995,5.8
179,1570,CHILE,-36.75,-73.0,8.3
185,1575,CHILE,-39.8,-73.2,8.5
5646,1579,COSTA RICA,8.705,-83.88,7.03
186,1580,NORTH KOREA,40.0,128.0,7.03
187,1580,UK,51.019,1.3090000000000002,6.2
3681,1582,PERU,-16.6,-71.6,8.2
5680,1584,SWITZERLAND,46.33,6.97,5.9
5410,1584,PERU,-11.8,-77.8,8.4
191,1586,JAPAN,35.0,136.8,8.2
194,1586,PERU,-12.3,-77.7,8.5
3686,1587,PERU,-5.3,-80.5,7.03
197,1589,JAPAN,34.8,138.2,6.7
198,1590,PERU,-17.2,-72.9,7.7
199,1591,PORTUGAL,37.783,-25.5,7.03
3123,1594,ITALY,40.8,14.4,7.03
203,1596,JAPAN,33.3,131.7,6.9
204,1597,JAPAN,33.3,131.6,6.4
5565,1601,SWITZERLAND,46.8,8.5,6.2
3124,1601,GREECE,35.5,25.5,7.03
207,1602,JAPAN,35.1,140.5,7.2
212,1604,PERU,-17.88,-70.94,8.5
3548,1604,CHINA,25.0,119.5,8.0
210,1604,GREECE,35.5,25.5,7.03
216,1605,JAPAN,33.0,134.9,7.9
2954,1605,JAPAN,33.5,138.5,7.9
219,1606,JAPAN,31.9,140.0,7.03
5570,1607,UK,51.5,-2.7,7.03
3563,1608,IRAN,36.4,50.5,7.6
222,1608,INDONESIA,0.8,127.325,7.03
224,1609,UK,51.5,0.466,7.03
3125,1609,GREECE,36.4,28.4,7.2
226,1611,JAPAN,39.0,144.5,8.1
2328,1612,GREECE,35.5,25.5,6.7
3126,1613,ITALY,38.117,14.783,5.6
228,1614,JAPAN,37.5,138.0,7.7
2289,1615,UKRAINE,44.9,35.5,5.7
230,1615,CHILE,-18.5,-70.35,7.5
231,1616,JAPAN,38.1,142.0,7.0
233,1616,JAPAN,39.0,144.5,7.5
235,1619,JAPAN,32.5,130.6,6.4
236,1622,GREECE,37.6,21.0,6.6
3127,1624,ITALY,44.6,11.8,7.03
3128,1627,ITALY,41.733000000000004,15.35,6.7
238,1627,PHILIPPINES,18.4,121.6,8.0
3789,1629,GREECE,36.0,25.0,7.0
243,1629,INDONESIA,-4.6,129.9,7.03
5182,1630,INDONESIA,-4.6,129.9,7.03
3129,1631,ITALY,40.821,14.425999999999998,7.03
245,1633,JAPAN,35.2,139.2,7.1
246,1633,CHILE,-41.8,-73.8,7.03
248,1633,GREECE,37.6,21.0,6.9
3549,1634,CHINA,30.7,115.1,5.5
249,1636,EAST CHINA SEA,35.1,129.05,7.03
3130,1636,GREECE,38.1,20.3,7.2
3131,1638,ITALY,39.033,16.283,7.0
251,1640,GERMANY,50.8,5.7,7.03
253,1640,JAPAN,42.07,140.68,6.5
254,1640,CHINA,23.0,117.0,7.03
255,1641,PORTUGAL,38.4,-28.1,7.03
256,1642,JAPAN,35.2,140.6,6.7
258,1643,SOUTH KOREA,35.5,129.5,6.5
259,1644,JAPAN,39.4,140.1,6.9
260,1645,PHILIPPINES,14.4,121.0,8.0
3133,1646,ITALY,43.55,10.317,5.2
262,1646,TURKEY,41.04,28.98,7.03
5420,1646,JAPAN,37.7,141.7,7.6
263,1647,PERU,-15.5,-75.0,7.03
3134,1649,ITALY,38.183,15.55,5.0
268,1649,SOUTH KOREA,35.5,126.0,6.5
269,1650,GREECE,36.404,25.396,6.3
278,1653,PHILIPPINES,13.1,121.6,7.03
277,1653,PORTUGAL,38.4,-27.1,7.03
3680,1655,PERU,-12.3,-77.6,7.7
281,1657,CHILE,-36.83,-73.03,8.0
282,1657,CHILE,-33.5,-70.7,7.03
283,1657,INDONESIA,-3.0,128.0,7.03
3486,1659,GREECE,41.0,27.8,7.4
285,1659,INDONESIA,-6.92,129.125,7.03
5482,1660,PAPUA NEW GUINEA,-5.358,147.12,7.03
288,1661,TAIWAN,23.0,120.1,6.0
291,1662,JAPAN,31.7,132.0,7.6
293,1664,JAPAN,27.85,128.25,7.03
294,1666,JAPAN,35.0,136.8,6.4
297,1667,CROATIA,42.6,18.1,7.2
298,1667,TURKEY,38.4,27.1,6.6
295,1667,JAPAN,25.0,125.5,6.7
2440,1668,USA,42.35,-71.05,7.03
299,1668,TURKEY,38.4,27.1,6.6
300,1668,CHINA,35.3,118.6,8.5
301,1668,NORTH KOREA,38.0,126.0,6.4
302,1668,PORTUGAL,38.5,-28.1,7.03
304,1670,CHINA,33.0,122.5,6.8
307,1670,JAPAN,35.5,141.0,6.4
5423,1671,JAPAN,33.4,134.7,6.9
3136,1672,ITALY,43.933,12.583,5.6
309,1672,GREECE,40.0,26.0,6.5
308,1672,GREECE,36.5,25.5,7.03
310,1673,INDONESIA,1.375,127.52,7.03
311,1673,INDONESIA,-3.0,128.0,7.03
312,1673,INDONESIA,1.375,127.52,7.03
315,1674,INDONESIA,-3.75,127.75,6.8
316,1674,INDONESIA,-3.7,128.2,6.0
318,1675,PHILIPPINES,13.0,121.0,7.03
319,1676,PORTUGAL,38.733000000000004,-27.066,7.03
321,1677,JAPAN,40.0,144.0,8.1
322,1677,JAPAN,35.0,141.5,7.4
323,1677,PHILIPPINES,14.5,120.5,7.03
325,1678,PERU,-9.0,-79.0,8.4
5501,1680,JAPAN,34.6,137.6,7.03
4279,1680,SPAIN,36.5,-3.6,7.03
3488,1681,GREECE,35.6,24.0,7.03
329,1681,CHILE,-18.5,-70.35,7.5
330,1681,SOUTH KOREA,37.5,129.5,7.03
331,1681,SOUTH KOREA,37.5,129.5,7.03
335,1687,CHILE,-32.8,-70.7,7.5
337,1687,PERU,-13.5,-76.5,8.5
340,1688,JAMAICA,17.6,-76.5,7.03
339,1688,TURKEY,38.4,26.9,7.0
345,1690,ANTIGUA AND BARBUDA,17.5,-61.5,8.0
346,1692,JAMAICA,17.8,-76.7,7.7
3813,1693,ITALY,37.333,15.167,6.0
3139,1693,ITALY,37.133,15.017000000000001,7.4
347,1693,ICELAND,64.0,-19.683,7.03
5601,1694,TAIWAN,25.0,121.5,5.5
3140,1694,ITALY,40.8,15.6,7.03
3141,1698,ITALY,40.821,14.425999999999998,7.03
355,1698,JAPAN,33.3,131.7,6.4
3142,1699,ITALY,37.15,15.1,7.03
361,1700,USA,45.0,-125.0,9.0
362,1700,JAPAN,32.7,129.7,7.03
2690,1700,JAPAN,34.2,129.3,7.0
365,1700,SOUTH KOREA,36.5,126.5,6.5
3143,1703,ITALY,42.467,13.2,6.7
3144,1703,ITALY,44.4,8.917,3.2
367,1703,JAPAN,34.7,139.8,8.2
370,1704,JAPAN,34.8,138.6,7.03
368,1704,JAPAN,33.6,136.0,7.03
373,1705,CHILE,-18.6,-70.2,7.03
375,1706,SPAIN,28.271,-16.641,7.03
2952,1707,JAPAN,34.1,137.8,8.4
377,1707,JAPAN,33.2,134.8,8.4
379,1708,JAPAN,34.0,137.0,7.0
380,1708,INDONESIA,-3.69,128.15,7.03
381,1710,INDONESIA,-4.53,129.9,7.03
3576,1710,CHINA,27.8,111.6,5.5
383,1711,INDONESIA,-4.0,129.0,7.0
384,1711,JAPAN,34.3,134.0,6.7
3150,1714,ITALY,40.821,14.425999999999998,7.03
3351,1714,MYANMAR (BURMA),21.85,95.96700000000001,7.03
385,1715,PERU,-17.3,-70.8,7.5
386,1715,JAPAN,33.3,131.7,6.6
387,1716,PHILIPPINES,14.002,120.993,7.03
5502,1716,JAPAN,34.73,139.4,7.03
3581,1721,TAIWAN,23.0,120.2,7.03
392,1722,INDONESIA,-6.1739999999999995,106.829,7.03
393,1722,PORTUGAL,37.2,-7.6,7.03
394,1723,GREECE,38.5,20.5,7.0
397,1725,PERU,-16.6,-72.7,7.03
399,1726,JAPAN,36.3,136.0,6.6
3154,1726,ITALY,38.117,13.35,5.8
398,1726,VENEZUELA,10.633,-64.3,7.03
3157,1727,ITALY,37.5,13.0,5.2
400,1730,CHILE,-32.5,-71.5,9.1
5424,1730,JAPAN,36.2,142.2,7.6
4252,1731,NORWAY,62.333,6.9670000000000005,7.03
3159,1731,ITALY,41.51,15.5,7.03
404,1732,MEXICO,16.8,-99.9,7.03
405,1732,GREECE,39.5,20.0,7.03
406,1732,JAPAN,35.2,140.8,6.5
403,1732,JAPAN,33.1,139.767,7.03
407,1735,PHILIPPINES,15.8,121.7,7.03
412,1737,RUSSIA,51.1,158.0,7.03
414,1737,RUSSIA,50.0,157.0,7.5
415,1737,CHILE,-43.0,-74.0,8.0
416,1738,GREECE,36.8,24.4,6.5
3160,1741,GREECE,36.2,28.5,7.3
419,1741,JAPAN,41.5,139.37,6.9
3161,1742,ITALY,43.5,10.2,7.03
420,1742,CHILE,-36.8,-73.0,7.03
421,1742,RUSSIA,51.5,157.0,7.0
3164,1743,ITALY,39.0,20.3,6.9
422,1744,PHILIPPINES,17.0,121.0,7.03
424,1746,PERU,-11.995999999999999,-77.19800000000001,8.0
427,1747,JAPAN,33.1,139.8,7.03
428,1747,PHILIPPINES,13.6,123.2,7.03
429,1748,GREECE,38.3,22.1,6.8
431,1749,PHILIPPINES,14.002,120.993,7.03
3688,1750,BULGARIA,42.1,24.8,7.03
3165,1750,CROATIA,46.0,12.25,7.03
433,1750,VENEZUELA,10.7,-64.1,7.03
434,1750,MYANMAR (BURMA),18.8,93.633,7.03
439,1751,JAPAN,37.2,138.1,6.6
440,1751,CHILE,-37.0,-73.0,8.5
2388,1751,HAITI,18.5,-72.3,7.3
443,1751,DOMINICAN REPUBLIC,18.5,-70.7,7.3
3166,1751,ITALY,43.8,9.0,7.03
444,1751,HAITI,18.5,-72.3,7.03
445,1752,PORTUGAL,40.4,-8.7,7.03
447,1754,TAIWAN,25.3,121.4,6.0
449,1754,INDONESIA,-3.5,128.5,6.5
452,1754,MEXICO,16.8,-99.2,7.03
3490,1754,TURKEY,40.6,30.0,7.2
453,1754,INDONESIA,-3.5,128.5,7.03
2853,1754,PHILIPPINES,14.002,120.993,7.03
2441,1755,USA,43.5,-78.0,7.03
456,1755,PORTUGAL,37.0,-10.0,8.5
4267,1755,PORTUGAL,37.0,-10.0,7.03
457,1755,UK,54.68,-1.21,7.03
459,1755,USA,42.7,-70.3,7.03
4266,1755,PORTUGAL,37.0,-10.0,7.03
460,1756,UK,51.208,-4.122,7.03
4253,1756,NORWAY,62.766999999999996,7.9,7.03
461,1756,PORTUGAL,38.7,-9.1,7.03
3167,1756,ITALY,37.7,22.8,7.0
462,1757,PORTUGAL,38.65,-28.08,7.03
463,1757,UK,49.92,-6.32,7.03
465,1757,INDONESIA,-6.0,107.0,7.5
466,1759,ISRAEL,33.0,35.5,7.03
468,1761,PORTUGAL,34.5,-13.0,8.5
469,1761,UK,50.033,-5.417000000000001,7.03
470,1761,UK,49.465,-2.585,7.03
471,1762,BANGLADESH,22.0,92.0,7.03
472,1762,NORWAY,60.383,5.332999999999999,7.03
473,1762,UK,51.5,0.1,7.03
474,1762,JAPAN,38.1,138.7,6.6
475,1763,JAPAN,40.8,142.0,7.4
476,1763,JAPAN,41.0,142.5,7.8
477,1763,JAPAN,40.7,142.0,7.1
479,1763,INDONESIA,-6.0,130.0,7.03
480,1763,UK,50.6,-2.4659999999999997,7.03
481,1764,UK,51.45,-2.583,7.03
3546,1764,PORTUGAL,38.7,-9.2,7.03
484,1765,CHINA,23.12,113.25,7.03
485,1765,SWEDEN,65.2,21.3,7.03
5489,1765,CHILE,-33.05,-71.617,7.03
487,1766,JAPAN,40.9,140.7,6.9
2320,1766,TURKEY,40.8,29.0,6.5
489,1766,CUBA,19.9,-76.1,6.8
490,1766,VENEZUELA,10.47,-64.17,7.5
492,1767,MARTINIQUE (FRENCH TERRITORY),14.4,-61.0,7.03
494,1767,CHINA,22.2,113.55,7.03
495,1767,UK,51.5,-0.08,7.03
2932,1767,USA TERRITORY,14.0,143.3,7.03
496,1768,PAPUA NEW GUINEA,-4.85,152.8,7.5
497,1768,JAPAN,26.2,127.5,6.5
2748,1769,HAITI,18.5,-72.3,7.03
499,1769,JAPAN,32.3,132.0,7.4
3493,1769,GREECE,38.4,12.2,6.5
501,1770,HAITI,18.5,-72.3,7.03
502,1770,PHILIPPINES,14.6,120.98,7.03
500,1770,INDONESIA,-5.0,102.0,7.0
503,1771,JAPAN,24.0,124.3,7.4
504,1771,INDONESIA,0.8,127.325,7.03
3494,1772,GREECE,38.8,26.7,7.03
2767,1773,MOROCCO,35.8,-5.83,7.03
507,1773,GUATEMALA,14.6,-90.7,7.03
2768,1775,CUBA,19.9,-76.0,7.03
2389,1775,HAITI,19.0,-72.3,7.03
513,1775,INDONESIA,-3.7,128.2,7.03
517,1775,HAITI,19.0,-72.4,7.03
518,1777,SWEDEN,62.36600000000001,17.333,7.03
524,1780,RUSSIA,45.3,151.2,7.5
525,1780,JAPAN,31.6,130.7,7.03
526,1780,JAMAICA,18.2,-78.1,7.03
528,1780,JAPAN,31.6,130.7,7.03
529,1781,JAPAN,31.58,130.67,7.03
5640,1781,TAIWAN,24.0,121.0,7.03
530,1781,JAMAICA,18.1,-77.3,7.03
533,1782,TAIWAN,24.5,120.5,7.0
534,1782,JAPAN,35.1,139.7,7.3
3208,1783,ITALY,38.9,17.1,7.03
2769,1783,ITALY,38.3,15.967,6.9
3209,1783,ITALY,38.217,15.633,5.9
3689,1783,ITALY,38.583,16.2,6.6
3210,1783,ITALY,38.766999999999996,16.3,5.9
3690,1783,ITALY,38.25,15.717,7.03
3211,1783,ITALY,38.783,16.467,6.9
3212,1784,ITALY,38.317,16.4,4.1
3213,1784,ITALY,38.167,15.633,4.1
539,1784,MEXICO,16.9,-99.9,7.03
3685,1784,PERU,-16.5,-72.0,8.0
544,1787,MEXICO,16.5,-98.5,8.3
545,1787,MEXICO,15.5,-97.0,7.3
547,1787,JAMAICA,18.47,-77.92,7.03
540,1787,PORTUGAL,38.5,-28.0,7.03
549,1788,USA,57.0,-153.0,8.0
551,1788,USA,55.0,-161.0,8.0
553,1789,JAPAN,38.0,141.0,7.03
3075,1790,ALGERIA,35.7,-0.6,7.03
556,1791,RUSSIA,56.0,163.0,6.8
557,1791,JAPAN,32.8,130.3,7.03
558,1791,JAPAN,34.5,135.4,6.5
559,1791,GREECE,37.8,21.0,7.0
562,1792,PORTUGAL,39.0,-28.0,7.03
567,1792,HOLLAND,52.37,4.53,7.03
568,1792,JAPAN,32.75,130.3,6.4
569,1792,JAPAN,43.5,140.6,6.9
3577,1792,TAIWAN,23.6,120.5,6.0
570,1792,RUSSIA,54.0,162.0,8.4
571,1792,JAPAN,34.5,136.7,7.03
560,1792,USA,57.0,-152.0,7.03
572,1793,JAPAN,40.85,139.95,6.9
573,1793,JAPAN,38.5,144.0,8.3
4962,1793,UK,50.363,-4.1419999999999995,7.03
3432,1794,GREECE,38.3,22.3,5.5
5585,1795,TRINIDAD AND TOBAGO,10.7,-61.7,7.03
575,1796,USA,54.0,-167.0,7.03
3682,1796,PHILIPPINES,16.0,119.5,7.03
576,1797,INDONESIA,0.001,99.0,8.0
577,1797,JAPAN,31.6,130.7,7.03
579,1798,COSTA RICA,10.2,-82.9,7.03
578,1798,FRANCE,43.566,4.183,7.03
582,1799,ICELAND,63.92,-22.695,7.03
583,1799,JAPAN,36.6,136.6,6.4
581,1799,PERU,-12.0,-77.0,7.03
580,1799,INDONESIA,-2.0,101.0,7.03
3214,1802,CROATIA,45.3,14.4,7.03
585,1802,ANTIGUA AND BARBUDA,17.2,-62.4,7.03
2376,1802,VENEZUELA,10.3,-64.5,7.03
586,1802,INDONESIA,-3.7,128.2,7.03
3215,1802,ALGERIA,36.5,2.9,7.03
588,1802,JAPAN,37.7,138.3,6.6
590,1804,GREECE,38.2,21.8,7.03
4278,1804,SPAIN,36.833,-2.833,7.03
591,1804,GREECE,38.3,21.8,6.7
593,1804,JAPAN,39.05,139.95,7.3
5610,1805,AUSTRALIA,-29.06,167.95,7.03
3217,1805,ITALY,41.5,14.467,6.6
2467,1806,USA,34.4,-119.7,7.03
3218,1806,ITALY,41.7,12.7,7.03
596,1806,PERU,-12.1,-77.1,7.5
5726,1806,FRENCH POLYNESIA,-9.0,-139.0,7.03
3219,1808,ITALY,44.833,7.25,5.7
599,1808,JAPAN,33.9,134.8,6.5
3220,1809,ITALY,44.8,7.2,7.03
