ID,YEAR,COUNTRY,LATITUDE,LONGITUDE,PRIMARY_MAGNITUDE
602,1809,SOUTH AFRICA,-33.88,18.45,7.03
2933,1809,USA TERRITORY,14.0,143.3,7.03
3642,1810,GREECE,35.5,25.0,7.03
5702,1810,MEXICO,26.0,-111.35,7.4
603,1810,JAPAN,39.9,139.9,6.6
4254,1810,NORWAY,69.433,20.15,7.03
604,1811,CHILE,-33.0,-71.4,7.03
2442,1811,USA,35.6,-90.4,8.5
2443,1811,USA,35.6,-90.4,8.0
2444,1812,USA,36.3,-89.6,8.4
2445,1812,USA,36.5,-89.6,8.8
607,1812,VENEZUELA,10.6,-66.9,7.7
3538,1812,FRANCE,43.3,5.3660000000000005,7.03
608,1812,JAMAICA,18.0,-76.8,7.03
609,1812,USA,34.2,-119.9,7.5
3221,1813,ITALY,40.817,14.433,7.03
611,1814,INDONESIA,-10.217,123.633,7.03
613,1815,INDONESIA,-8.2,118.0,7.03
3132,1815,INDONESIA,-3.7,128.4,7.03
615,1815,INDONESIA,-8.0,115.0,7.0
616,1816,INDONESIA,5.0,96.5,7.03
2446,1817,USA,39.95,-75.1,7.03
3222,1817,ITALY,37.5,13.0,7.03
619,1817,GREECE,38.3,22.1,6.8
3223,1818,ITALY,37.6,15.133,6.0
3224,1818,ITALY,43.917,8.033,5.6
621,1818,INDONESIA,-4.0,101.5,7.0
622,1818,INDONESIA,-7.0,117.0,8.5
3225,1818,ITALY,44.75,10.4,7.03
3268,1819,ITALY,43.7,8.0,7.03
626,1819,CHILE,-27.0,-71.5,8.5
629,1819,INDIA,23.0,71.0,7.7
630,1819,NORWAY,66.416,12.85,5.8
623,1819,USA TERRITORY,19.67,145.4,7.03
631,1820,USA,54.52,-164.65,7.03
3269,1820,GREECE,38.8,20.8,6.6
633,1820,MEXICO,17.2,-99.6,7.6
635,1820,INDONESIA,-7.0,119.0,7.5
3271,1820,GREECE,37.75,21.25,6.9
5666,1820,USA,48.06,-122.36,7.03
3561,1820,CONGO,-4.5,11.6,6.2
637,1821,GREECE,37.8,21.3,6.5
2974,1821,COSTA RICA,10.1,-83.3,7.03
4315,1821,UK TERRITORY,-15.95,-5.7,7.03
2447,1821,USA,38.083,-75.208,7.03
636,1821,INDONESIA,-8.456,118.723,7.03
3273,1822,ITALY,37.45,14.25,7.03
640,1822,COSTA RICA,10.1,-83.3,7.6
3274,1822,TURKEY,36.0,36.0,7.1
641,1822,CHILE,-33.0,-72.0,8.5
3275,1823,ITALY,38.3,14.8,7.03
2448,1823,USA,42.7,-79.0,7.03
643,1823,INDONESIA,-6.5,108.5,6.8
644,1823,MARTINIQUE (FRENCH TERRITORY),14.4,-61.0,7.03
646,1824,GUADELOUPE (FRENCH TERRITORY),16.7,-62.2,7.03
647,1824,PHILIPPINES,14.25,121.25,7.03
648,1824,MARTINIQUE (FRENCH TERRITORY),14.4,-61.0,7.03
653,1825,GREECE,38.8,20.7,6.8
651,1825,COLOMBIA,11.1,-74.1,6.3
654,1825,USA,54.77,-164.18,7.03
2934,1825,USA TERRITORY,14.0,143.3,7.03
655,1825,TRINIDAD AND TOBAGO,10.4,-61.3,7.03
5445,1826,JAPAN,27.07,142.21,7.03
3289,1826,ITALY,43.8,13.0,7.03
657,1826,USA,55.0,-165.0,7.03
4602,1826,NEW ZEALAND,-45.78,166.48,7.03
663,1827,RUSSIA,53.0,158.5,7.03
664,1827,ECUADOR,-1.8,-76.4,7.0
667,1828,JAPAN,32.6,129.9,6.4
3290,1828,ITALY,44.8,9.2,7.03
668,1828,PHILIPPINES,14.55,120.9,7.5
672,1829,TURKEY,41.1,24.3,7.3
675,1830,PHILIPPINES,14.55,120.9,7.03
676,1830,PHILIPPINES,14.55,120.9,7.03
3291,1831,ITALY,43.8,7.8,7.03
3292,1831,ITALY,37.05,12.3,7.03
677,1831,TRINIDAD AND TOBAGO,12.4,-61.5,7.03
5552,1831,NEW ZEALAND,-38.7,178.0,7.03
3294,1832,ITALY,39.0,17.0,7.03
678,1833,ALBANIA,40.4,19.9,6.4
680,1833,MEXICO,16.8,-99.9,7.03
3578,1833,CHINA,25.2,103.0,8.0
5657,1833,PERU,-18.250999999999998,-71.01,7.7
681,1833,INDONESIA,-2.5,100.5,8.3
682,1833,JAPAN,38.9,139.15,7.4
684,1834,JAPAN,43.3,141.4,6.4
685,1834,MEXICO,16.8,-99.9,7.0
689,1835,CHILE,-36.83,-73.03,8.2
691,1835,JAPAN,37.9,141.9,7.6
5042,1836,AUSTRALIA,-43.3,148.9,7.03
695,1836,INDONESIA,-8.3,118.7,7.03
3295,1836,ITALY,39.6,16.6,7.03
697,1836,CHILE,-22.6,-70.3,7.5
700,1836,JAPAN,37.7,142.0,5.9
701,1836,INDONESIA,-8.3,118.7,7.5
702,1837,ISRAEL,33.0,35.5,7.03
5626,1837,NETHERLANDS,51.44,3.57,7.03
5494,1837,MEXICO,16.86,-99.88,6.5
706,1837,INDONESIA,5.5,96.0,7.3
5495,1837,MEXICO,19.45,-99.15,7.0
707,1837,"MICRONESIA, FED. STATES OF",7.5,146.5,7.03
708,1837,CHILE,-42.5,-74.0,8.5
710,1838,CHILE,-36.7,-73.1,7.03
3296,1838,CROATIA,45.3,14.5,7.03
711,1839,CHILE,-33.62,-76.83,7.03
713,1839,JAPAN,42.5,145.0,7.3
5520,1839,NEW ZEALAND,-46.626999999999995,169.12599999999998,7.03
715,1840,INDONESIA,-8.0,110.5,7.0
722,1840,PERU,-12.3,-77.3,7.03
718,1840,INDONESIA,0.8,127.325,7.03
719,1840,PHILIPPINES,12.9,123.9,6.5
5521,1840,NEW ZEALAND,-36.836,175.692,7.03
5522,1840,NEW ZEALAND,-37.61,178.35,7.03
2355,1840,USA,39.8,-75.2,5.2
723,1841,RUSSIA,52.0,158.0,8.4
724,1841,INDONESIA,-5.0,130.0,7.03
725,1841,INDONESIA,-4.0,127.5,6.0
726,1842,HAITI,19.75,-72.2,8.1
727,1842,BANGLADESH,24.0,89.25,6.0
728,1843,INDONESIA,1.5,98.0,7.3
729,1843,INDONESIA,-7.2,114.0,6.0
730,1843,GUADELOUPE (FRENCH TERRITORY),16.5,-62.2,8.3
731,1843,GUADELOUPE (FRENCH TERRITORY),15.933,-61.266999999999996,7.03
732,1843,JAPAN,42.0,146.0,8.4
733,1843,NEW ZEALAND,-39.9,175.0,7.5
735,1843,CROATIA,42.6,18.1,6.5
734,1843,GREECE,36.3,27.6,6.5
738,1844,CROATIA,43.4,16.7,7.03
5667,1844,NICARAGUA,11.2,-84.8,7.4
741,1845,INDONESIA,1.5,124.85,7.0
742,1845,MEXICO,17.0,-100.6,8.0
3311,1845,ITALY,36.4,13.44,7.03
743,1845,INDIA,23.583000000000002,68.367,6.3
744,1845,NEW ZEALAND,-39.93,175.05,7.03
749,1846,INDONESIA,2.0,126.5,7.3
750,1846,JAPAN,39.5,142.5,6.9
5551,1846,NEW ZEALAND,-38.96,175.73,7.03
3313,1846,ITALY,43.4,10.6,6.1
3314,1846,ITALY,43.5,10.5,7.03
3324,1846,ITALY,43.3,10.7,7.03
751,1847,PERU,-12.1,-77.1,7.03
756,1847,CHILE,-31.61,-71.18,7.03
757,1847,INDIA,7.332999999999999,93.667,7.03
759,1848,FRENCH POLYNESIA,-17.9,-149.9,7.03
2793,1848,CANADA,52.61600000000001,-55.766000000000005,7.03
760,1848,NEW ZEALAND,-41.9,173.6,7.9
763,1849,USA TERRITORY,14.0,143.3,7.5
767,1849,RUSSIA,55.0,166.0,7.03
772,1849,CHILE,-29.95,-71.37,7.5
774,1850,JAPAN,39.5,142.0,7.03
773,1850,NORTHWEST PACIFIC OCEAN,20.6,134.8,7.03
3770,1851,GREECE,36.5,28.7,7.2
775,1851,TURKEY,35.5,28.7,7.2
780,1851,INDONESIA,-5.0,105.0,7.03
781,1851,USA,37.8,-122.4,7.03
783,1851,CHILE,-27.35,-70.35,7.2
3372,1851,ITALY,43.75,10.3,4.1
784,1851,ALBANIA,40.5,19.7,6.6
5454,1852,INDONESIA,-6.5,105.5,6.5
788,1852,CUBA,20.0,-75.8,7.03
790,1852,PHILIPPINES,14.0,120.5,7.5
794,1852,INDONESIA,1.5,98.0,6.8
796,1852,INDONESIA,-3.7,128.2,7.03
799,1852,INDONESIA,-5.25,129.75,8.3
801,1852,PERU,-12.1,-77.1,7.03
802,1852,MEXICO,32.5,-115.5,7.0
803,1852,MEXICO,17.0,-100.0,7.0
804,1852,INDONESIA,-5.0,130.5,7.0
807,1853,VENEZUELA,10.5,-64.2,6.7
808,1853,GREECE,38.25,23.5,7.03
5475,1853,JAPAN,26.2,127.6,7.03
809,1853,TAIWAN,24.0,121.83,7.03
810,1853,RUSSIA,47.0,152.0,7.03
811,1853,TONGA,-21.166999999999998,-175.167,7.03
805,1853,USA,58.63,-137.57,7.03
815,1854,INDONESIA,-3.5,128.6,6.0
816,1854,NORTHWEST PACIFIC OCEAN,20.9,134.8,7.03
818,1854,USA,57.0,-152.0,7.03
819,1854,USA,34.4,-119.7,7.03
820,1854,RUSSIA,51.0,158.0,7.0
821,1854,RUSSIA,50.9,155.5,7.03
824,1854,COSTA RICA,8.5,-83.0,7.2
825,1854,COSTA RICA,8.5,-83.0,7.2
827,1854,INDONESIA,0.8,127.4,7.03
829,1854,USA,37.8,-122.4,7.03
834,1854,MEXICO,16.8,-99.2,7.03
835,1854,JAPAN,34.0,137.9,8.3
837,1854,JAPAN,33.1,135.0,8.4
3377,1854,FRANCE,43.8,7.9,7.03
839,1855,NEW ZEALAND,-41.25,175.0,8.0
5523,1855,NEW ZEALAND,-41.93,174.09,7.03
5507,1855,NEW ZEALAND,-39.2,177.6,5.5
844,1855,USA,40.75,-124.2,6.0
845,1855,INDONESIA,-9.0,121.0,7.03
846,1855,USA,34.1,-118.1,6.0
847,1855,CHILE,-33.0,-71.7,7.03
848,1855,HONDURAS,15.91,-85.96,7.03
849,1855,USA,37.8,-122.4,7.03
850,1855,JAPAN,34.5,137.6,7.0
851,1855,JAPAN,35.65,139.8,7.0
5426,1855,JAPAN,32.5,134.5,7.0
3567,1855,CHINA,29.2,108.1,4.8
856,1856,USA,37.5,-122.3,5.5
859,1856,INDONESIA,3.67,125.5,7.03
858,1856,NEW ZEALAND,-44.0,172.0,7.03
861,1856,INDONESIA,-8.5,116.0,7.03
862,1856,USA,54.6,-165.0,7.03
2377,1856,HONDURAS,16.0,-88.0,7.5
3438,1856,ALGERIA,37.1,5.7,7.03
3380,1856,ALGERIA,37.1,5.7,7.03
864,1856,JAPAN,40.5,143.5,8.0
5503,1856,JAPAN,35.6,139.7,7.03
866,1856,GREECE,35.5,26.0,8.3
867,1856,GREECE,38.5,26.25,6.6
3639,1857,SUDAN,4.9,31.7,7.03
869,1857,PAPUA NEW GUINEA,-5.5,147.0,8.0
870,1857,INDONESIA,-8.0,115.5,7.0
3439,1857,ALGERIA,36.5,1.3,7.03
871,1857,JAPAN,34.8,138.3,6.4
868,1857,TURKEY,40.2,29.0,7.03
872,1857,INDONESIA,1.35,125.2,7.03
873,1857,INDONESIA,1.35,125.2,7.03
3440,1858,GREECE,37.9,22.9,6.5
875,1858,CHILE,-30.0,-71.4,6.5
3540,1858,UK,51.03,1.61,7.03
876,1858,JAPAN,26.2,127.5,7.03
879,1858,INDONESIA,1.0,126.0,7.3
880,1859,INDONESIA,1.0,126.5,7.0
881,1859,INDONESIA,-4.6,129.9,7.03
882,1859,INDONESIA,0.009000000000000001,125.5,7.3
3381,1859,TURKEY,40.0,26.0,6.8
884,1859,EL SALVADOR,13.33,-87.81,6.2
887,1859,INDONESIA,-5.5,130.5,6.8
888,1859,CHILE,-27.35,-70.35,7.6
892,1859,INDONESIA,-9.0,111.0,7.03
5002,1859,AUSTRALIA,-40.85,145.32,7.03
894,1859,EL SALVADOR,13.7,-89.8,7.0
895,1859,INDONESIA,0.9,124.9,7.03
896,1859,INDONESIA,1.37,125.1,7.03
898,1860,MEXICO,16.7,-99.2,7.03
897,1860,HAITI,18.52,-73.35,7.5
900,1860,PERU,-12.1,-77.1,7.03
901,1860,INDONESIA,1.3,121.0,7.03
902,1860,INDONESIA,-1.25,128.5,7.03
904,1861,INDONESIA,-1.0,97.5,8.5
907,1861,INDONESIA,0.009000000000000001,98.0,7.0
906,1861,INDONESIA,-3.7,128.2,7.03
909,1861,INDONESIA,1.0,97.5,7.0
912,1861,INDONESIA,-6.3,107.3,7.03
913,1861,INDONESIA,1.0,97.5,6.8
914,1861,INDONESIA,-1.5,100.0,6.5
915,1861,JAPAN,38.5,142.0,7.4
918,1861,GREECE,38.2,22.2,7.3
3442,1862,GREECE,38.25,22.25,7.03
920,1862,PHILIPPINES,14.5,121.0,6.0
921,1862,INDONESIA,-6.7,108.57,7.03
922,1862,USA,32.7,-117.2,5.9
3560,1862,GHANA,7.0,0.4,6.5
927,1863,INDONESIA,-6.1,106.7,7.03
3445,1863,GREECE,36.5,28.0,7.03
928,1863,PHILIPPINES,14.5,121.0,6.5
929,1863,VANUATU,-19.0,168.5,7.5
930,1863,JAPAN,44.6,141.5,6.4
4742,1864,HAITI,18.2,-72.53,7.03
934,1864,INDONESIA,-1.0,135.0,7.8
2794,1864,CANADA,46.5,-53.7,7.03
935,1865,PERU,-12.0,-77.1,7.03
936,1865,JAPAN,26.2,127.5,7.03
938,1865,USA,54.0,-167.0,7.03
939,1865,USA,37.0,-122.0,7.03
940,1865,USA,37.2,-121.9,6.3
942,1865,PHILIPPINES,13.25,123.5,6.0
943,1865,TONGA,-19.5,-173.5,8.0
944,1865,PERU,-12.08,-77.0,7.03
945,1866,ALBANIA,40.3,19.4,6.5
948,1866,GREECE,36.4,25.3,6.1
950,1866,GREECE,38.3,26.2,7.03
951,1866,GREECE,36.0,23.0,6.0
952,1866,ALBANIA,40.4,19.5,6.3
953,1866,GREECE,36.404,25.396,6.0
955,1866,AUSTRALIA,-33.8,151.3,7.03
956,1866,AUSTRALIA,-33.8,151.3,7.03
957,1866,USA,58.0,-152.0,7.03
958,1866,USA TERRITORY,-14.214,-169.59,7.03
3446,1867,GREECE,38.39,20.52,7.4
3447,1867,ITALY,46.0,8.7,7.03
4241,1867,NORWAY,58.667,6.167000000000001,7.03
963,1867,AUSTRALIA,-33.8,151.3,7.03
965,1867,GREECE,36.4,22.2,7.1
962,1867,VENEZUELA,10.9,-64.1,7.5
966,1867,USA TERRITORY,18.1,-65.1,7.5
967,1867,TAIWAN,25.34,121.91,7.0
969,1868,USA TERRITORY,18.1,-65.1,7.03
971,1868,USA,19.0,-155.5,7.9
975,1868,USA,55.0,-161.0,7.03
3450,1868,ITALY,45.7,10.7,7.03
976,1868,MEXICO,16.8,-99.2,7.03
981,1868,MEXICO,16.8,-99.9,7.03
983,1868,CHILE,-18.6,-71.0,8.5
982,1868,VENEZUELA,10.7,-63.1,8.5
5484,1868,CHILE,-18.6,-71.0,8.5
988,1868,INDIA,11.67,92.73,7.03
3451,1868,ITALY,37.6,15.133,7.03
989,1868,CHILE,-36.7,-73.2,7.03
991,1868,PERU,-17.0,-72.5,7.03
992,1868,CHILE,-33.1,-71.7,7.03
5508,1868,NEW ZEALAND,-40.2,173.0,7.6
993,1868,USA,37.7,-122.1,6.8
5549,1869,NEW ZEALAND,-39.05,174.07,7.03
995,1869,CHILE,-36.6,-73.0,7.03
996,1869,CHILE,-39.9,-73.4,7.03
5509,1869,NEW ZEALAND,-42.718999999999994,170.96099999999998,7.03
5548,1869,NEW ZEALAND,-45.09,170.98,7.03
999,1869,PERU,-12.1,-77.1,7.03
3040,1869,CHILE,-19.6,-70.2,7.03
1003,1869,USA,20.0,-155.0,7.03
1004,1869,CHILE,-30.0,-71.4,7.03
1005,1869,AUSTRALIA,-33.8,151.3,7.03
1006,1869,PHILIPPINES,12.5,123.5,7.0
5408,1869,CHILE,-21.0,-70.0,6.8
1010,1869,CHILE,-19.6,-70.23,7.5
2294,1869,UKRAINE,44.75,35.0,5.6
1012,1869,GREECE,38.8,20.7,6.9
5510,1870,NEW ZEALAND,-41.29,174.78,7.03
5524,1870,NEW ZEALAND,-41.75,171.58,7.03
2330,1870,MEXICO,15.4,-96.3,7.9
1013,1870,EGYPT,32.2,29.6,7.03
3455,1870,CROATIA,43.03,16.15,7.03
3420,1870,GREECE,38.5,22.5,7.0
1015,1870,AUSTRALIA,-33.8,151.3,7.03
5665,1870,CANADA,47.4,-70.5,7.03
3422,1870,ITALY,39.28,16.28,7.03
1016,1871,PERU,-13.65,-76.4,7.03
5411,1871,MEXICO,18.2,-94.5,7.03
1019,1871,USA,20.7,-157.0,7.0
1022,1871,INDONESIA,2.28,125.425,7.03
1023,1871,CHILE,-35.0,-72.5,7.5
5525,1871,NEW ZEALAND,-41.75,171.58,7.03
1020,1871,PHILIPPINES,9.203,124.67299999999999,7.03
2357,1871,USA,40.5,-73.9,7.03
1024,1871,CHILE,-33.1,-71.7,7.03
1025,1871,PERU,-13.0,-77.0,7.0
1027,1871,INDONESIA,0.5,123.0,7.03
5547,1871,NEW ZEALAND,-42.72,170.96,7.03
5414,1871,FRANCE,48.7,-2.0,7.03
1031,1871,CHILE,-41.5,-73.0,7.03
1034,1872,PERU,-16.4,-71.5,6.5
1037,1872,PHILIPPINES,16.0,119.0,6.0
1038,1872,JAPAN,34.9,132.0,7.4
1039,1872,USA,36.7,-118.1,7.3
5677,1872,USA,43.5,-78.0,7.03
1040,1872,USA,52.2,-168.5,7.03
1044,1872,USA,44.183,-68.917,7.03
5415,1872,JAPAN,27.07,142.21,7.03
2378,1873,PANAMA,8.96,-79.53,7.03
1053,1873,CHILE,-23.6,-70.4,7.03
1055,1873,USA,42.0,-124.0,6.7
1049,1873,PAPUA NEW GUINEA,-5.5,146.0,8.0
1057,1874,USA TERRITORY,18.1,-65.1,7.03
2607,1874,USA,58.64,-137.57,7.03
5284,1874,BANGLADESH,22.0,89.0,7.03
1061,1875,MEXICO,20.0,-105.0,7.03
3453,1875,ITALY,44.2,12.4,7.03
1062,1875,NEW CALEDONIA,-20.0,168.5,8.0
1063,1875,VANUATU,-18.5,168.0,7.0
1059,1875,PAPUA NEW GUINEA,-6.0,147.0,7.0
1064,1876,INDONESIA,-3.0,127.25,6.8
1069,1877,USA,35.0,-120.0,7.03
1075,1877,CHILE,-21.5,-70.5,8.3
1077,1877,PERU,-12.07,-77.15,7.03
1079,1877,CHILE,-21.2,-70.1,7.03
1080,1877,CHILE,-19.6,-70.2,7.03
1081,1877,CHILE,-20.2,-70.1,7.03
1082,1877,CHILE,-33.0,-71.6,7.03
5681,1877,VIETNAM,10.8,108.3,7.03
1083,1877,CHILE,-24.0,-71.0,7.03
5493,1877,COLOMBIA,3.88,-77.08,7.03
5546,1877,NEW ZEALAND,-38.02,178.33,7.03
1086,1878,VANUATU,-19.0,168.5,7.5
1090,1878,CHILE,-19.92,-70.335,7.9
1091,1878,PERU,-12.0,-77.0,7.03
1092,1878,CHILE,-33.0,-71.6,7.03
1094,1878,CHILE,-20.2,-70.1,7.03
1095,1878,PAPUA NEW GUINEA,-4.25,152.25,7.03
3585,1878,PERU,-12.0,-77.0,7.03
1096,1878,VANUATU,-19.0,168.5,8.0
1097,1878,CHILE,-36.8,-73.0,7.03
1099,1878,CHILE,-20.2,-70.1,7.03
1100,1878,CHILE,-20.2,-70.1,7.03
2322,1878,TURKEY,40.8,20.9,6.7
1105,1878,CHILE,-23.7,-70.4,7.03
1106,1878,CHILE,-18.3,-70.5,7.03
1109,1878,USA,54.0,-167.0,7.03
5561,1878,VANUATU,-19.0,168.5,7.03
1110,1878,CHILE,-20.2,-70.2,7.03
1112,1878,USA,35.18,-120.73100000000001,7.03
1113,1878,CHILE,-33.0,-71.6,7.03
5480,1879,ITALY,38.789,15.213,7.03
5526,1879,NEW ZEALAND,-42.45,171.21,7.03
3644,1879,EGYPT,29.0,33.0,5.9
1114,1879,CHILE,-33.0,-71.6,7.03
1115,1879,USA,34.227,-118.43299999999999,7.03
2450,1879,USA,41.28,-70.08,7.03
4243,1880,NORWAY,62.083,7.117000000000001,7.03
3456,1880,ITALY,37.27,14.68,7.03
1117,1880,PHILIPPINES,16.0,121.85,7.5
1118,1880,CHILE,-31.62,-71.18,7.7
5511,1880,NEW ZEALAND,-38.85,178.85,7.0
5634,1880,AUSTRALIA,-33.8,151.3,7.03
1119,1880,USA,55.8,-155.6,6.3
1120,1880,USA,57.0,-136.0,6.3
1121,1880,JAPAN,36.7,137.3,7.03
3458,1881,GREECE,38.2,26.2,6.5
3459,1881,GREECE,38.2,26.2,7.03
5527,1881,NEW ZEALAND,-43.69,172.9,7.03
1122,1881,FIJI,-16.0,179.0,7.03
1123,1881,CHILE,-20.2,-70.1,7.03
1124,1881,JAMAICA,17.97,-76.8,7.03
1125,1881,JAPAN,43.3,147.3,7.0
1126,1881,CHILE,-19.6,-70.2,7.03
3460,1881,GREECE,38.4,21.4,7.03
1128,1881,INDIA,8.52,92.43,7.9
1130,1882,SRI LANKA,8.567,81.233,7.03
1131,1882,CHILE,-33.58,-71.63,7.03
5528,1882,NEW ZEALAND,-41.32,175.84,7.03
5682,1882,VIETNAM,10.8,108.1,7.03
1132,1882,PANAMA,10.0,-79.0,7.9
1134,1882,CHILE,-19.6,-70.2,7.03
1135,1882,INDONESIA,-4.5,129.9,7.5
1129,1882,TAIWAN,24.5,120.5,6.2
5458,1883,INDONESIA,-6.004,106.781,7.03
1138,1883,INDONESIA,-2.25,106.0,7.03
1139,1883,GREECE,39.5,20.0,7.03
1142,1883,INDONESIA,-6.102,105.42299999999999,7.03
1143,1883,USA,59.4,-153.4,7.03
1144,1883,INDONESIA,-6.102,105.42299999999999,7.03
5645,1883,USA,19.133,-155.505,7.03
1146,1884,URUGUAY,-34.917,-56.167,7.03
1147,1884,USA,38.0,-122.0,7.03
3355,1884,FIJI,-16.0,179.0,7.03
1145,1884,INDONESIA,-6.102,105.42299999999999,7.03
3645,1884,ERITREA,15.7,39.6,6.2
2359,1884,USA,40.6,-73.75,5.5
2451,1884,USA,42.35,-82.95,7.03
1148,1884,PANAMA,7.5,-79.0,7.5
1149,1884,USA,40.0,-122.0,7.03
2707,1884,USA,41.31,-72.92,7.03
1153,1885,INDONESIA,-2.5,127.5,7.3
1154,1885,INDONESIA,0.0,99.5,6.8
1155,1885,INDONESIA,1.1,124.3,7.03
1156,1885,CHILE,-20.2,-70.1,7.03
1160,1885,INDONESIA,5.55,95.3,7.03
1162,1886,INDONESIA,5.6,95.3,7.03
1164,1886,GREECE,37.1,21.5,7.5
2360,1886,USA,32.9,-80.0,7.3
5545,1886,NEW ZEALAND,-43.957,168.61599999999999,7.03
1166,1887,PHILIPPINES,10.7,122.6,7.03
1167,1887,USA,19.0,-155.0,7.03
3462,1887,ITALY,43.7,8.1,7.03
1168,1887,MEXICO,31.0,-109.0,8.0
1163,1887,INDONESIA,5.4,96.0,7.03
1170,1887,HAITI,19.7,-74.4,7.03
1172,1887,GREECE,38.3,22.8,6.2
1175,1888,PAPUA NEW GUINEA,-5.52,148.121,7.03
1176,1888,INDONESIA,5.8,95.0,7.03
4245,1888,NORWAY,63.433,10.383,7.03
5322,1888,URUGUAY,-34.5,-57.9,7.03
3568,1888,CHINA,38.5,119.0,7.5
3464,1888,GREECE,38.2,22.1,6.1
1178,1889,PHILIPPINES,13.5,121.0,6.8
1180,1889,INDONESIA,-6.05,105.92,7.03
1181,1889,INDONESIA,1.0,126.25,8.0
1184,1889,INDONESIA,-7.0,113.5,6.0
3465,1889,ITALY,42.05,15.5,7.03
3564,1890,IRAN,36.6,54.6,7.2
3466,1891,ALGERIA,36.5,1.8,7.03
1185,1891,INDONESIA,5.4,96.0,7.03
1186,1891,INDONESIA,-0.5,127.5,7.03
1187,1891,INDONESIA,-4.0,129.0,7.03
1188,1891,NEW ZEALAND,-37.4,174.4,7.03
1189,1891,MEXICO,25.5,-103.5,7.03
5529,1891,NEW ZEALAND,-43.51,172.73,7.03
1190,1891,INDONESIA,-9.0,124.0,7.0
1192,1891,USA,48.0,-123.5,7.03
